5	10	16	6.352853	3.944571	8.754293	-10.612059	3.242327	5.657727	4.160197	4.857212	0.348990	-5.071120	-8.328146	4.936088	-3.261094	7.565861	6.321664	-2.212847	7.047323	5.954778	-9.034095	-9.096828	-15.183000	-20.153538	1.194099	6.302228	1.234103	1.598975	3.129189	5.698858	5.817581	9.220741	5.656019	6.375081
5	10	19	-11.231540	-0.671855	-6.629753	-0.339315	7.539585	-10.001801	-1.090541	-1.622729	4.422909	-4.248465	2.414121	-12.516320	-2.106705	-7.239159	-6.534909	-9.163026	7.047323	3.481352	-8.820318	2.448478	3.086951	3.502695	-3.119899	-10.313435	-9.841902	-18.652551	-26.616452	-20.325552	-2.911437	1.609702	7.997328	-6.569102
5	10	5	-17.170914	-0.671855	-19.928687	5.666644	-3.197743	-17.325205	-13.001158	-1.622729	-3.507402	3.461536	4.808145	4.933956	-19.065286	-10.125200	-11.318658	-7.580063	7.047323	5.954776	2.606113	-3.337228	-5.602403	-11.796988	1.194096	4.056214	0.773026	8.118804	1.156302	5.597735	5.458206	9.187741	5.658512	6.331475
5	10	15	-17.170919	-0.671855	-19.928713	5.666644	-3.197743	-17.339309	-13.001158	-1.622729	-3.507402	3.461536	11.168872	-12.516320	-19.065286	-10.125200	-11.318658	-7.580063	7.047323	3.481352	-3.192604	6.870147	9.704047	9.901772	-3.119899	-10.336779	-13.306373	-19.008684	-26.961893	-26.261676	-2.911530	1.609702	7.997328	-6.569167
5	10	2	-11.231540	-0.671855	-6.629753	-0.339315	7.539585	-10.001801	-1.090541	-1.622729	4.422909	-4.248465	2.414121	-12.508126	-2.106705	-7.239159	-6.534909	-9.163026	7.047323	3.481479	-8.820223	2.448478	-1.215778	-7.576131	-3.119792	2.588449	-2.946869	-6.485644	-12.521267	-10.401628	-2.821252	1.632467	7.992162	-6.513374
5	10	4	-11.673374	-0.671855	-4.062945	-0.391619	7.438324	-5.510196	-1.427326	-1.622729	1.887197	-0.793703	-2.038590	4.934591	2.983432	-6.231253	-6.534357	-7.948817	7.047323	5.954776	-3.021585	-3.883819	-12.386680	-18.598255	1.194097	5.685236	0.912353	1.600561	1.518900	5.663365	5.552706	9.197481	5.657771	6.343991
5	10	1	-12.707628	-0.671855	-9.063211	-0.337860	7.455674	-11.212487	-1.521571	-1.622729	1.914059	-0.937423	4.234037	-12.508126	3.005862	-7.566678	-6.534909	-7.956544	7.047323	3.481479	-8.820223	2.448503	-1.215789	-7.576134	-3.119792	2.588449	-2.946885	-6.485643	-12.521274	-10.401630	-2.821252	1.632467	7.992162	-6.513294
6	6	29	-20.269490	0.517914	-23.586164	6.254934	-8.246391	-13.850346	-15.230752	3.030130	-6.538693	4.035058	5.835866	5.890355	-8.408829	-10.273565	-8.162130	0.120877	6.387962	6.288262	6.436777	-6.872342	-12.928372	-27.045118	8.100727	6.948198	6.719247	12.282506	9.757596	10.214901	4.789528	5.938154	4.186919	4.913054
6	6	52	-20.269490	0.517914	-23.592581	6.254934	-8.246391	-13.850346	-15.230752	3.030130	-6.538693	4.035058	9.839952	-9.312955	-8.408829	-10.273565	-8.162130	0.120877	6.387962	0.460454	0.163449	4.405233	6.051149	8.052088	-3.453039	-11.878568	-5.971059	-10.339419	-19.006756	-20.762754	-7.347922	-4.968887	9.044442	-5.898512
6	6	10	-14.441301	0.517914	-14.903511	6.251779	-1.940310	-12.779291	-5.696056	3.030130	4.517581	-0.130267	5.406552	-9.312955	-1.037810	-12.180527	-8.161181	-2.575152	6.387962	0.460454	-0.615335	4.338512	5.931207	8.051668	-3.453039	-11.878568	-5.929013	-10.565471	-19.006749	-20.776503	-7.347922	-4.968888	9.044442	-5.898512
