11	7	55	7.353854	-10.097328	-12.217842	-12.814677	9.999525	-15.932236	-17.500816	-2.184009	-7.446150	-9.899628	-7.433597	8.072148	-2.699959	-17.742887	-0.604936	-13.664028	5.365905	1.231666	-13.642684	-8.312556	0.171455	1.803994	9.566610	-12.047872	-17.059645	-12.468451	-10.216382
11	7	15	7.353854	-10.097328	-12.226485	-12.814677	9.999525	-15.932236	-17.651593	-2.184009	-8.879344	-9.899627	-1.610473	8.072148	-2.699959	7.794175	5.662905	12.050422	-8.121099	9.936596	7.382318	5.071591	6.120135	-7.357886	-1.317816	2.084925	-3.052799	2.862516	-3.135227
11	7	9	7.353854	-10.097281	-12.217842	-12.814677	9.999525	-15.932236	-17.500815	-2.184009	-7.446146	-9.899600	-11.426646	8.072148	-2.699958	3.435647	5.662755	9.810864	-8.015946	4.607678	7.380679	3.751530	6.119474	-6.027862	-0.676472	3.856274	5.557467	2.861493	1.123387
11	7	5	7.353854	-10.097322	-12.226423	-12.814677	9.999525	-15.932236	-17.650452	-2.184009	-8.861865	-9.899628	-2.457418	8.072148	-2.699959	-14.213872	-0.604936	-8.090777	3.020163	5.515695	-10.065845	-6.168714	0.171459	-3.139680	6.075688	-5.335928	-16.007349	-12.343238	-5.942123
11	7	9	7.353854	-10.093614	-12.226352	-12.814677	9.999525	-15.932236	-17.649159	-2.184009	-8.842287	-9.898659	-2.670266	8.072148	-2.699947	-14.383683	-0.604936	-8.331017	3.020168	5.515583	-10.065845	-6.254082	0.171458	-3.139613	6.083214	1.171405	-16.007355	-12.343238	-5.933041
11	7	5	-7.635901	7.687415	5.597548	3.884002	-16.620715	1.000926	5.997718	6.894392	5.087568	7.811388	-7.433597	-16.020996	6.751851	-17.742887	-0.604936	-13.664028	5.365905	1.231666	-13.642684	-8.312556	0.171455	1.803994	9.566610	-12.047872	-17.059645	-12.468451	-10.216382
11	7	2	-7.571787	7.687143	5.432679	3.883993	-16.598151	0.999963	5.854679	6.894392	3.654374	7.810198	-1.610473	-16.020570	6.751838	7.794175	5.662905	12.050422	-8.121099	9.936596	7.382318	5.071591	6.120135	-7.357886	-1.317816	2.084925	-3.052799	2.862516	-3.135227
12	6	31	8.232101	-11.562396	-23.761413	-11.233834	7.805085	-9.138742	-13.612586	-5.220830	-9.511447	-12.791869	2.646370	8.143227	-4.888493	9.665890	7.476051	11.841275	-10.811124	11.791959	7.276432	9.057591	6.088406	-12.158184	-7.249971	4.592091	-8.719618	6.187705	-11.136743
12	6	11	8.232101	-11.562396	-23.761413	-11.233834	7.805085	-9.138742	-13.612576	-5.220830	-5.452650	-12.791858	-1.014002	8.143227	-4.888493	-14.629800	1.768132	-14.640163	3.070606	4.740382	-9.348326	-5.455597	-0.525770	0.130285	8.418297	-2.227245	-19.272989	-9.466424	-4.337224
12	6	34	8.232101	-11.562396	-23.761413	-11.233834	7.805085	-9.138742	-13.612576	-5.220830	-5.452526	-12.791858	-4.268649	8.143227	-4.888493	-20.357284	1.768132	-26.552842	5.922517	-4.406953	-13.506592	-14.098174	-0.525770	6.258120	10.796872	-16.081129	-19.706571	-14.231693	-3.123128
